TRDAR_CD,TRDAR_CD_NM,TRDAR_SE_CD,TRDAR_SE_CD_NM,recent_4q_period_rows,recent_4q_sales_observed_q,recent_4q_positive_store_q,recent_4q_total_sales_won,recent_4q_total_transactions,recent_4q_avg_store_count,recent_4q_complete_observation,recent_4q_sales_per_store_won,recent_4q_average_ticket_won,prior_year_4q_period_rows,prior_year_4q_sales_observed_q,prior_year_4q_positive_store_q,prior_year_4q_total_sales_won,prior_year_4q_total_transactions,prior_year_4q_avg_store_count,prior_year_4q_complete_observation,prior_year_4q_sales_per_store_won,prior_year_4q_average_ticket_won,recent_4q_vs_prior_year_pct,seoul_observed_percentile,top_10pct_by_recent_actual,display_metric_name,display_period,forecast_available,forecast_status
3110003,세검정초등학교,A,골목상권,4,4,4,474569720.0,47165.0,2.75,1,172570807.27272728,10061.904378246581,4.0,4.0,4.0,478809550.0,49341.0,3.0,1.0,159603183.33333334,9704.090918303236,8.124915599152494,43.35839598997494,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120043,서울역,D,발달상권,4,4,4,3034099892.0,251077.0,17.75,1,170935205.18309858,12084.34023028792,4.0,4.0,4.0,2758081394.0,246765.0,18.0,1.0,153226744.1111111,11176.955378599072,11.557030187332273,43.10776942355889,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120136,영등포구청역,D,발달상권,4,4,4,1437181460.0,150200.0,8.5,1,169080171.7647059,9568.451797603197,4.0,4.0,4.0,1283452529.0,139835.0,8.75,1.0,146680289.02857143,9178.335388136018,15.271228932315006,42.857142857142854,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110272,신내1동주민센터,A,골목상권,4,4,4,504232867.0,40541.0,3.0,1,168077622.33333334,12437.603093164944,4.0,4.0,4.0,410088323.0,36331.0,3.25,1.0,126181022.46153846,11287.559467121742,33.20356663345749,42.606516290726816,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120091,본서부병원,D,발달상권,4,4,4,491352266.0,52616.0,3.0,1,163784088.66666666,9338.457237342252,4.0,4.0,4.0,514360939.0,55873.0,3.0,1.0,171453646.33333334,9205.894421276824,-4.473254334734788,42.35588972431078,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120094,"신촌역(신촌역, 신촌로터리)",D,발달상권,4,4,4,2367642103.0,258058.0,14.5,1,163285662.27586207,9174.844813956552,4.0,4.0,4.0,2113439067.0,255914.0,14.5,1.0,145754418.41379312,8258.395660260869,12.027933048518769,42.10526315789473,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120072,성신여대,D,발달상권,4,4,4,2111909698.0,222371.0,13.0,1,162454592.15384614,9497.235242005478,4.0,4.0,4.0,2364158719.0,267986.0,14.75,1.0,160281947.05084747,8821.948605524169,1.355514543574543,41.854636591478695,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110404,신창초등학교,A,골목상권,4,4,4,404201698.0,36289.0,2.5,1,161680679.2,11138.408277990575,4.0,4.0,4.0,406499705.0,37110.0,2.0,1.0,203249852.5,10953.912826731339,-20.45225262832602,41.60401002506266,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120178,신사역,D,발달상권,4,4,4,726592532.0,55981.0,4.5,1,161465007.1111111,12979.27032385988,4.0,4.0,4.0,594018540.0,46354.0,5.0,1.0,118803708.0,12814.828062303146,35.909063638915306,41.35338345864661,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120003,광화문역,D,발달상권,4,4,4,2880193585.0,262946.0,18.0,1,160010754.7222222,10953.555425828878,4.0,4.0,4.0,3200908776.0,243573.0,16.5,1.0,193994471.27272728,13141.476173467503,-17.517878900130633,41.10275689223057,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110836,상도역 5번,A,골목상권,4,4,4,998783498.0,86734.0,6.25,1,159805359.68,11515.478336061982,4.0,4.0,4.0,934383443.0,84464.0,6.5,1.0,143751298.92307693,11062.505244838037,11.167941352316957,40.852130325814535,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110481,불광역 7번,A,골목상권,4,4,4,396378837.0,42753.0,2.5,1,158551534.8,9271.36895656445,4.0,3.0,4.0,316040960.0,35057.0,1.0,0.0,,,,40.6015037593985,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3001491,이태원 관광특구,U,관광특구,4,4,4,4437969727.0,332102.0,28.0,1,158498918.82142857,13363.273111875267,4.0,4.0,4.0,4869134019.0,343031.0,24.5,1.0,198740164.04081634,14194.44312321627,-20.248169469721887,40.35087719298245,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120009,종로3가역,D,발달상권,4,4,4,3022180885.0,251851.0,19.25,1,156996409.61038962,11999.876454729185,4.0,4.0,4.0,2789364950.0,241685.0,16.25,1.0,171653227.69230768,11541.324244367668,-8.538620729107837,40.100250626566414,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120105,상수역(홍대),D,발달상권,4,4,4,2351967386.0,187010.0,15.0,1,156797825.73333332,12576.693150098925,4.0,4.0,4.0,2067758106.0,162413.0,16.25,1.0,127246652.67692308,12731.481507022221,23.223536678359725,39.849624060150376,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130290,영림시장,R,전통시장,4,4,4,936669617.0,122364.0,6.0,1,156111602.83333334,7654.780956817364,4.0,4.0,4.0,953990.0,127.0,4.0,1.0,238497.5,7511.7322834645665,65356.284796835746,39.59899749373433,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110578,대흥역 2번,A,골목상권,4,4,4,1477733913.0,157690.0,9.5,1,155550938.21052632,9371.132684380747,4.0,4.0,4.0,1419816342.0,152181.0,7.25,1.0,195836736.8275862,9329.787174483017,-20.571114117637347,39.34837092731829,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120228,석촌역(석촌호수),D,발달상권,4,4,4,1742451471.0,158841.0,11.25,1,154884575.2,10969.784067085953,4.0,4.0,4.0,1361114741.0,131208.0,9.25,1.0,147147539.56756756,10373.717616303884,5.258012233959053,39.097744360902254,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120186,가로수길,D,발달상권,4,4,4,2825418766.0,161142.0,18.25,1,154817466.630137,17533.720358441624,4.0,4.0,4.0,3207214346.0,188761.0,16.25,1.0,197367036.67692307,16990.873888144266,-21.558600039396115,38.847117794486216,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110785,영등포푸르지오아파트,A,골목상권,4,4,4,462771651.0,44529.0,3.0,1,154257217.0,10392.590244559726,4.0,4.0,4.0,488000923.0,46420.0,3.25,1.0,150154130.15384614,10512.72992244722,2.7325834074293454,38.59649122807017,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120206,개나리아파트,D,발달상권,4,4,4,461789336.0,48913.0,3.0,1,153929778.66666666,9441.034816919837,4.0,4.0,4.0,697912753.0,75410.0,3.0,1.0,232637584.33333334,9254.909866065509,-33.832798725201116,38.34586466165413,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3001493,동대문패션타운 관광특구,U,관광특구,4,4,4,1530925815.0,158420.0,10.25,1,149358616.09756097,9663.715534654715,4.0,4.0,4.0,1421108700.0,150905.0,12.75,1.0,111459505.88235295,9417.240648089857,34.00258229675903,38.095238095238095,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110458,선일여고,A,골목상권,4,4,4,558856625.0,51122.0,3.75,1,149028433.33333334,10931.822405226712,4.0,4.0,4.0,617062119.0,55968.0,4.0,1.0,154265529.75,11025.26656303602,-3.394858478853835,37.84461152882205,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110576,대흥역 3번,A,골목상권,4,4,4,589696298.0,41076.0,4.0,1,147424074.5,14356.224997565489,4.0,4.0,4.0,470374972.0,33384.0,6.25,1.0,75259995.52,14089.832614426072,95.88637161268862,37.59398496240601,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120184,포이사거리(삼호물산),D,발달상권,4,4,4,1315590909.0,119739.0,9.0,1,146176767.66666666,10987.154636334026,4.0,4.0,4.0,1458740739.0,133725.0,9.75,1.0,149614434.76923078,10908.511789119462,-2.297684115751586,37.34335839598997,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130311,새마을시장,R,전통시장,4,4,4,1751130670.0,201047.0,12.0,1,145927555.83333334,8710.056205762832,4.0,4.0,4.0,5132851772.0,468711.0,13.5,1.0,380211242.3703704,10950.9949030426,-61.6193474649593,37.092731829573935,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120182,"양재시민의숲역(양재동꽃시장, aT센터)",D,발달상권,4,4,4,728689243.0,61096.0,5.0,1,145737848.6,11926.955005237658,4.0,4.0,4.0,745615758.0,63863.0,6.0,1.0,124269293.0,11675.23852622019,17.275833057165624,36.84210526315789,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130060,신흥시장,R,전통시장,4,4,4,987218523.0,90841.0,7.0,1,141031217.57142857,10867.543543113792,4.0,4.0,4.0,549625341.0,49761.0,5.75,1.0,95587015.82608695,11045.30337010912,47.542232961873985,36.59147869674185,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120002,서촌(경복궁역),D,발달상권,4,4,4,2825675435.0,154883.0,20.25,1,139539527.65432099,18243.935325374638,4.0,4.0,4.0,3082910585.0,179120.0,18.5,1.0,166643815.4054054,17211.42577601608,-16.26480267818282,36.340852130325814,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120234,가락시장역,D,발달상권,4,4,4,554494019.0,47605.0,4.0,1,138623504.75,11647.810503098413,4.0,4.0,4.0,561809473.0,49909.0,3.75,1.0,149815859.46666667,11256.676611432807,-7.470740919226193,36.09022556390977,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110396,쌍문역1번(쌍리단길),A,골목상권,4,4,4,690775006.0,79491.0,5.0,1,138155001.2,8689.977557207734,4.0,4.0,4.0,759868786.0,75632.0,5.25,1.0,144736911.6190476,10046.921752697272,-4.547499560009561,35.83959899749373,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130190,홍대소상공인상점가,R,전통시장,4,4,4,376960154.0,40268.0,2.75,1,137076419.63636363,9361.283252210193,4.0,4.0,4.0,286215087.0,31693.0,3.75,1.0,76324023.2,9030.861294292115,79.59800058910366,35.58897243107769,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110102,옥수역 6번,A,골목상권,4,4,4,135461450.0,12977.0,1.0,1,135461450.0,10438.579795021962,4.0,4.0,4.0,177303190.0,17150.0,1.0,1.0,177303190.0,10338.378425655977,-23.598977548006893,35.338345864661655,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110873,당곡중학교,A,골목상권,4,4,4,742248749.0,70100.0,5.5,1,134954318.0,10588.427232524964,4.0,4.0,4.0,707830366.0,70052.0,4.75,1.0,149016919.15789473,10104.356278193341,-9.436915779338007,35.08771929824561,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110419,수락산디자인거리,A,골목상권,4,4,4,732988637.0,77019.0,5.5,1,133270661.27272727,9516.9846012023,4.0,4.0,4.0,418164870.0,45118.0,4.0,1.0,104541217.5,9268.249257502548,27.48145129716637,34.83709273182957,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110489,불광역 3번,A,골목상권,4,4,4,533029589.0,33701.0,4.0,1,133257397.25,15816.432420402956,4.0,4.0,4.0,402415684.0,28696.0,4.0,1.0,100603921.0,14023.40688597714,32.457458839998885,34.58646616541353,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130070,뚝섬역상점가,R,전통시장,4,4,4,565415170.0,48178.0,4.25,1,133038863.52941176,11735.961849806967,4.0,4.0,4.0,411602416.0,38583.0,4.0,1.0,102900604.0,10667.973356141305,29.288710034599763,34.335839598997495,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130119,정릉아리랑시장,R,전통시장,4,4,4,261123771.0,25725.0,2.0,1,130561885.5,10150.583906705539,4.0,4.0,4.0,391492184.0,35554.0,2.75,1.0,142360794.1818182,11011.199414974406,-8.288032354433927,34.08521303258145,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130221,"남부골목시장(남부화곡시장, 남부시장)",R,전통시장,4,4,4,359012353.0,40364.0,2.75,1,130549946.54545455,8894.37005747696,4.0,4.0,4.0,360068758.0,38247.0,3.0,1.0,120022919.33333333,9414.300677177294,8.770847493623336,33.83458646616541,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120012,대학로(혜화역),D,발달상권,4,4,4,2279326243.0,246954.0,17.5,1,130247213.88571429,9229.760372377043,4.0,4.0,4.0,2475967375.0,268822.0,15.25,1.0,162358516.39344263,9210.434320851717,-19.778021640646905,33.583959899749374,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130167,연신내상점가(연빛거리),R,전통시장,4,4,4,617195197.0,51153.0,4.75,1,129935830.94736843,12065.669599046,4.0,4.0,4.0,780999428.0,66415.0,8.25,1.0,94666597.33333333,11759.383091169164,37.25625997715707,33.33333333333333,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120031,을지로3가역,D,발달상권,4,4,4,1423098591.0,109555.0,11.0,1,129372599.18181819,12989.809602482772,4.0,4.0,4.0,1693231421.0,136352.0,10.0,1.0,169323142.1,12418.090097688337,-23.59426031356514,33.08270676691729,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110053,청구역 1번,A,골목상권,4,4,4,450124971.0,43693.0,3.5,1,128607134.57142857,10301.992790607192,4.0,4.0,4.0,481803014.0,46548.0,3.0,1.0,160601004.66666666,10350.67057660909,-19.92133869999292,32.83208020050125,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130171,불광먹자골목 골목형상점가,R,전통시장,4,4,4,385235421.0,46437.0,3.0,1,128411807.0,8295.872278570967,4.0,4.0,4.0,333931369.0,44238.0,2.5,1.0,133572547.6,7548.518671730187,-3.8636236956822056,32.581453634085214,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120190,강남을지병원,D,발달상권,4,4,4,769546121.0,73721.0,6.0,1,128257686.83333333,10438.62835555676,4.0,4.0,4.0,957999537.0,103390.0,5.25,1.0,182476102.2857143,9265.881971177096,-29.712611554738157,32.33082706766917,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110912,방배동사이길,A,골목상권,4,4,4,575355179.0,38022.0,4.5,1,127856706.44444445,15132.16503603177,4.0,4.0,4.0,488880687.0,31888.0,4.75,1.0,102922249.89473684,15331.180600852986,24.22649774486001,32.08020050125313,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3111067,강동구립성내도서관,A,골목상권,4,4,4,887110481.0,72418.0,7.0,1,126730068.71428572,12249.861650418405,4.0,4.0,4.0,707281364.0,64412.0,6.0,1.0,117880227.33333333,10980.583804260075,7.507485844871531,31.82957393483709,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130024,남대문시장(자유상가),R,전통시장,4,4,4,468454750.0,33604.0,3.75,1,124921266.66666667,13940.446077847875,4.0,4.0,4.0,665582247.0,56579.0,3.25,1.0,204794537.53846154,11763.76830626204,-39.00166080200954,31.57894736842105,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120029,을지로2가,D,발달상권,4,4,4,246621614.0,13693.0,2.0,1,123310807.0,18010.780252683853,4.0,4.0,4.0,225574246.0,11793.0,1.75,1.0,128899569.14285715,19127.808530484184,-4.335749281413981,31.32832080200501,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130195,도화동 상점가,R,전통시장,4,4,4,594623708.0,58953.0,5.0,1,118924741.6,10086.40286329788,4.0,4.0,4.0,563368910.0,55574.0,6.25,1.0,90139025.6,10137.274804764818,31.934798283419653,31.07769423558897,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110625,신정2동주민센터,A,골목상권,4,4,4,704159470.0,64016.0,6.0,1,117359911.66666667,10999.741783304175,4.0,4.0,4.0,681405674.0,61567.0,7.25,1.0,93986989.51724137,11067.709552195169,24.868252796987033,30.82706766917293,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110659,화곡역 4번,A,골목상권,4,4,4,430532513.0,38807.0,3.75,1,114808670.13333334,11094.197258226608,4.0,4.0,4.0,410047035.0,38831.0,3.0,1.0,136682345.0,10559.78560943576,-16.003292061360707,30.576441102756892,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130159,공릉동 도깨비시장,R,전통시장,4,4,4,686260388.0,74009.0,6.0,1,114376731.33333333,9272.661270926508,4.0,4.0,4.0,640712433.0,70000.0,6.75,1.0,94920360.44444445,9153.034757142857,20.497573753184838,30.32581453634085,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120063,청량리역(청량리),D,발달상권,4,4,4,1105983159.0,107457.0,9.75,1,113434170.15384616,10292.33236550434,4.0,4.0,4.0,1206150286.0,117639.0,10.0,1.0,120615028.6,10252.979760113567,-5.95353541718916,30.075187969924812,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110762,선유도역 1번,A,골목상권,4,4,4,815254147.0,70807.0,7.25,1,112448847.86206897,11513.750716737046,4.0,4.0,4.0,801871456.0,75061.0,8.25,1.0,97196540.12121212,10682.930629754466,15.69223320278268,29.82456140350877,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130279,관악신사시장,R,전통시장,4,4,4,308111157.0,41469.0,2.75,1,112040420.72727273,7429.915286117341,4.0,4.0,4.0,257993902.0,36674.0,3.5,1.0,73712543.42857143,7034.790369198888,51.99641135140263,29.57393483709273,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120213,삼성중앙역,D,발달상권,4,4,4,743704929.0,70045.0,6.75,1,110178508.0,10617.530573202941,4.0,4.0,4.0,713085455.0,71094.0,6.5,1.0,109705454.61538461,10030.177722451965,0.43120315783191643,29.32330827067669,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",R,전통시장,4,4,4,326434793.0,30859.0,3.0,1,108811597.66666667,10578.268673644641,4.0,4.0,4.0,279695615.0,24997.0,3.75,1.0,74585497.33333333,11189.16730007601,45.88841203320262,29.07268170426065,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120084,공릉역,D,발달상권,4,4,4,461320950.0,46644.0,4.25,1,108546105.88235295,9890.25276562902,4.0,4.0,4.0,390900008.0,42303.0,4.0,1.0,97725002.0,9240.479587736094,11.073014746372634,28.82205513784461,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120096,"이화여대(이대역, 이대)",D,발달상권,4,4,4,1025373447.0,148501.0,9.5,1,107934047.05263157,6904.825199830304,4.0,4.0,4.0,1100404677.0,161992.0,9.75,1.0,112862018.15384616,6792.956917625562,-4.36636804996442,28.57142857142857,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110881,구립대학경로당(관악산샘말공원),A,골목상권,4,4,4,363782604.0,54136.0,3.5,1,103937886.85714285,6719.790970888133,4.0,4.0,4.0,485932591.0,76120.0,4.0,1.0,121483147.75,6383.770244351024,-14.44254714980181,28.32080200501253,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3111046,마천역(마천초등학교),A,골목상권,4,4,4,302468318.0,33076.0,3.0,1,100822772.66666667,9144.646208731407,4.0,4.0,4.0,280056803.0,31408.0,3.75,1.0,74681814.13333334,8916.734685430463,35.00311131524272,28.07017543859649,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110529,홍제3동주민센터,A,골목상권,4,4,4,402068384.0,41933.0,4.0,1,100517096.0,9588.35246703074,4.0,4.0,4.0,421998170.0,43390.0,3.5,1.0,120570905.71428572,9725.701083198894,-16.632378761263354,27.819548872180448,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110660,등촌3동주민센터,A,골목상권,4,4,4,948418886.0,93382.0,9.75,1,97273731.8974359,10156.335118116982,4.0,4.0,4.0,955970062.0,94373.0,10.75,1.0,88927447.62790698,10129.698769775254,9.385498507110768,27.56892230576441,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120090,연신내역,D,발달상권,4,4,4,786901787.0,84589.0,8.25,1,95382034.78787878,9302.64912695504,4.0,4.0,4.0,1166551899.0,127237.0,7.0,1.0,166650271.2857143,9168.338604336788,-42.765148804138086,27.31829573934837,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110507,명지대학교,A,골목상권,4,4,4,868686419.0,76933.0,9.25,1,93912045.2972973,11291.466847776637,4.0,4.0,4.0,941896072.0,85047.0,8.75,1.0,107645265.37142856,11075.006431737746,-12.757848686372753,27.06766917293233,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110638,신방화역 2번,A,골목상권,4,4,4,440473462.0,53848.0,4.75,1,92731255.15789473,8179.940982023473,4.0,4.0,4.0,500582493.0,61105.0,4.75,1.0,105385788.0,8192.169102364782,-12.007817261000387,26.81704260651629,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110410,방학역 2번,A,골목상권,4,4,4,276093097.0,16581.0,3.0,1,92031032.33333333,16651.172848440987,4.0,4.0,4.0,272064042.0,17516.0,3.0,1.0,90688014.0,15532.315711349624,1.4809215397895148,26.56641604010025,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110195,동대문구청,A,골목상권,4,4,4,275385323.0,25853.0,3.0,1,91795107.66666667,10651.967779367966,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,26.31578947368421,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130208,목동깨비시장(목3동시장),R,전통시장,4,4,4,275333276.0,31007.0,3.0,1,91777758.66666667,8879.713484051988,4.0,4.0,4.0,317507799.0,36217.0,3.75,1.0,84668746.4,8766.81666068421,8.396264937101595,26.065162907268167,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120030,중부경찰서(영화인의거리),D,발달상권,4,4,4,494336853.0,56545.0,5.5,1,89879427.81818181,8742.361888761163,4.0,4.0,4.0,534603674.0,66023.0,4.0,1.0,133650918.5,8097.233903336716,-32.750609702557476,25.81453634085213,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130182,영천시장,R,전통시장,4,4,4,358454927.0,27988.0,4.0,1,89613731.75,12807.450585965415,4.0,4.0,4.0,402694288.0,31308.0,4.0,1.0,100673572.0,12862.344704228952,-10.985842689678282,25.563909774436087,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110997,대청초등학교,A,골목상권,4,4,4,737754307.0,59291.0,8.25,1,89424764.48484848,12442.939181326003,4.0,4.0,4.0,549492094.0,57513.0,7.25,1.0,75792012.96551724,9554.224158016448,17.987055609056956,25.31328320802005,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3120048,금호역,D,발달상권,4,4,4,267841454.0,28119.0,3.0,1,89280484.66666667,9525.283758312884,4.0,4.0,4.0,261530126.0,26582.0,3.0,1.0,87176708.66666667,9838.617335038749,2.4132317360639366,25.062656641604008,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3130148,방학동도깨비시장,R,전통시장,4,4,4,355163104.0,37959.0,4.0,1,88790776.0,9356.492636792329,4.0,4.0,4.0,333299371.0,36525.0,4.25,1.0,78423381.41176471,9125.239452429843,13.219775023217784,24.81203007518797,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110819,신대방역 4번,A,골목상권,4,4,4,432695898.0,74039.0,5.0,1,86539179.6,5844.161833628223,4.0,4.0,4.0,393639024.0,67738.0,5.25,1.0,74978861.71428572,5811.199385869084,15.418102677746703,24.561403508771928,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
3110218,답십리사거리,A,골목상권,4,4,4,551058712.0,35736.0,6.5,1,84778263.38461539,15420.268412805015,4.0,4.0,4.0,429208492.0,29222.0,6.25,1.0,68673358.72,14687.854766956403,23.451459146303712,24.31077694235589,0,최근 4개 분기 실제 점포당 제과매출환경,20253~20262,0,NO_QUALIFIED_FORECAST_MODEL
