area_id,area_name,ccg_id_model,bakery_thsmon_selng_amt,bakery_thsmon_selng_co,bakery_avg_ticket,market_opportunity_score,bc_female_share_amt,bc_foreign_share_amt,bc_corporate_share_amt,bc_age_cd_1_share_amt,bc_age_cd_2_share_amt,bc_age_cd_3_share_amt,bc_age_cd_4_share_amt,bc_age_cd_5_share_amt,bc_age_cd_6_share_amt,brand_id,brand_name,brand_dna_affinity_score,brand_already_present_in_area,same_brand_nearest_distance_m,bakery_competitor_nearest_m_excl_brand,bakery_competitor_count_500m_excl_brand,bakery_competitor_count_1000m_excl_brand,competition_risk_score,eligible_new_opening,score_brand_fit_first,score_balanced,score_market_first,rank_brand_fit_first,rank_balanced,rank_market_first,robust_rank,pareto_front_da,store_size_recommendation,store_size_note,area_dna_distance,area_dna_fit_score,profile_status,eligible_new_opening_fit_first,scenario,scenario_eligible,fit_first_score,fit_first_rank
3110640,방화역 1번,11500,671414576.0,62982.0,10660.420056524086,0.7871824480369516,0.8373015873015873,0.23809523809523808,0.623015873015873,0.32142857142857145,0.8333333333333334,0.9246031746031746,0.46825396825396826,0.05555555555555555,0.42063492063492064,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.8672055427251733,False,15077.534844924214,241.56986569432095,5,25,0.02482678983833718,True,0.8431986143187067,0.8271939953810624,0.8111893764434182,33.0,30.0,32.0,31.666666666666668,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.6931525578052102,0.812933025404157,usable_area_profile,True,balanced,True,0.678256351039261,11.0
3120133,서울시흥동우체국(홈플러스시흥점),11545,637795918.0,60754.0,10498.00701188399,0.7765588914549653,0.753968253968254,0.7420634920634921,0.3531746031746032,0.24206349206349206,0.8690476190476191,0.873015873015873,0.04365079365079365,0.13095238095238096,0.6785714285714286,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.06581986143187067,False,9624.34751037264,60.20797286767192,15,45,0.4826789838337182,True,0.279041570438799,0.421189376443418,0.5633371824480368,347.0,257.0,170.0,258.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5168028369952506,0.9491916859122402,usable_area_profile,True,balanced,True,0.6739896073903001,12.0
3120120,화곡역,11500,2140760825.0,296121.0,7229.34484551923,0.8866050808314089,0.8373015873015873,0.23809523809523808,0.623015873015873,0.32142857142857145,0.8333333333333334,0.9246031746031746,0.46825396825396826,0.05555555555555555,0.42063492063492064,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.8672055427251733,False,11826.31726278543,26.400757567542716,25,54,0.8175519630484989,True,0.8730254041570439,0.876905311778291,0.8807852193995382,23.0,20.0,17.0,20.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.46463052423753404,0.9722863741339491,usable_area_profile,True,balanced,True,0.6738221709006929,13.0
3110943,법제교육센터(버들어린이공원),11650,849985150.0,98576.0,8622.637863171563,0.812471131639723,0.7619047619047619,0.2857142857142857,0.7023809523809523,0.6785714285714286,0.8293650793650794,0.7777777777777778,0.42857142857142855,0.08333333333333333,0.5198412698412699,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.9780600461893765,False,2292.031413415874,67.35725648954265,25,54,0.6466512702078522,True,0.9283833718244804,0.8952655889145498,0.862147806004619,7.0,15.0,21.0,14.333333333333334,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.49447806412681716,0.9653579676674365,usable_area_profile,True,balanced,True,0.6700461893764436,14.0
3120062,신설동역,11230,583819931.0,56521.0,10329.256931052176,0.748498845265589,0.6904761904761905,0.5396825396825397,0.5714285714285714,0.9603174603174603,0.9126984126984127,0.4087301587301587,0.1865079365079365,0.09126984126984126,0.6825396825396826,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.31524249422632794,False,773.3104163069894,109.76793705062819,8,36,0.16743648960739027,True,0.4452193995381062,0.5318706697459584,0.6185219399538107,238.0,178.0,129.0,181.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.6400866601208315,0.8614318706697459,usable_area_profile,True,balanced,True,0.6675750577367205,15.0
3120069,상봉역,11260,1511381851.0,142985.0,10570.212616708046,0.9086605080831409,0.8492063492063492,0.40476190476190477,0.5,0.39285714285714285,0.623015873015873,0.5714285714285714,0.16666666666666666,0.32936507936507936,0.8134920634920635,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.44803695150115475,False,6365.733893237705,89.18520055817115,16,56,0.39260969976905313,True,0.5862240184757506,0.6783487297921478,0.770473441108545,150.0,87.0,49.0,95.33333333333333,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.6862408469125478,0.8152424942263279,usable_area_profile,True,balanced,True,0.6667609699769053,16.0
3111021,방이역 4번,11710,394829518.0,38606.0,10227.154276537325,0.6466512702078522,0.8531746031746031,0.13095238095238096,0.6746031746031746,0.9325396825396826,0.8928571428571429,0.7063492063492064,0.4087301587301587,0.03968253968253968,0.5436507936507936,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.812933025404157,False,3016.066975390023,115.2085066609535,15,51,0.29907621247113164,True,0.7630484988452655,0.7297921478060045,0.6965357967667436,64.0,66.0,81.0,70.33333333333333,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.4806714388512462,0.9676674364896074,usable_area_profile,True,balanced,True,0.6653002309468823,17.0
3120205,매봉역,11680,580733796.0,60594.0,9584.014852955737,0.7444572748267898,0.7817460317460317,0.18253968253968253,0.75,0.6468253968253969,0.8531746031746031,0.9206349206349206,0.4365079365079365,0.027777777777777776,0.4880952380952381,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.9214780600461894,False,1178.9016074449341,70.4911341990284,16,64,0.4676674364896074,True,0.8683718244803694,0.8329676674364896,0.7975635103926095,25.0,29.0,37.0,30.333333333333332,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5325718699211961,0.9445727482678984,usable_area_profile,True,balanced,True,0.6626963048498845,18.0
3120151,보라매공원,11590,648870341.0,67412.0,9625.442665994186,0.7726327944572748,0.8611111111111112,0.5158730158730159,0.42857142857142855,0.753968253968254,0.9563492063492064,0.6626984126984127,0.11507936507936507,0.09523809523809523,0.5674603174603174,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.4792147806004619,False,5082.831494373608,16.492422502230646,17,70,0.7118937644341802,True,0.5672401847575058,0.6259237875288683,0.684607390300231,160.0,112.0,93.0,121.66666666666667,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.36217878850681606,0.9884526558891455,usable_area_profile,True,balanced,True,0.6578637413394919,19.0
3120228,석촌역(석촌호수),11710,510280686.0,47215.0,10807.596865402944,0.7248267898383373,0.8531746031746031,0.13095238095238096,0.6746031746031746,0.9325396825396826,0.8928571428571429,0.7063492063492064,0.4087301587301587,0.03968253968253968,0.5436507936507936,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.812933025404157,False,1527.1309701631749,78.44743464456866,38,113,0.6859122401847575,True,0.7865011547344111,0.7688799076212471,0.7512586605080832,51.0,50.0,57.0,52.666666666666664,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.26097509879223835,0.9976905311778291,usable_area_profile,True,balanced,True,0.649647806004619,20.0
