brand_id,brand_name,area_id,area_name,robust_rank,top_dna_match_features,competition_risk_score,same_brand_nearest_distance_m,size_note
BRD_20080100039,뚜레쥬르,3110026,종로5가역 4번,59.333333333333336,bakery_age_40_share_amt | bakery_weekend_share_amt | bakery_age_50_share_amt,0.39121212121212123,1049.19064044708,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100039,뚜레쥬르,3110027,혜화역 1번,60.333333333333336,bakery_age_40_share_amt | bakery_weekend_share_amt | bakery_age_50_share_amt,0.571969696969697,928.4158550854138,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110001,이북5도청사,82.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.0246969696969697,6357.597344929635,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110004,대신고등학교,83.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.24803030303030305,5275.658916194019,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110005,세검정,84.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.040909090909090895,6296.206159288865,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110006,부암동주민센터,85.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.19742424242424245,5813.308352388747,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110007,사직공원(한국사회과학도서관),86.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.22409090909090906,4918.382864317469,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110009,자하문터널,87.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.13803030303030306,5752.128388687096,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110011,청운초등학교,88.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.29000000000000004,5082.8681863654365,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110013,체부동홍종문가옥,89.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.7616666666666667,4607.376368389421,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110014,경복고등학교,90.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.09606060606060605,4760.723159349786,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110015,청와대사랑채,91.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.5590909090909091,4528.145867789435,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110016,평창동동측,92.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.03848484848484851,4748.906084583325,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110017,정독도서관,93.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.29348484848484846,3721.709956453563,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110018,중앙고등학교,94.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.40515151515151515,3418.8960206426073,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
BRD_20080100675,호밀호두,3110019,창덕궁,95.33333333333333,bakery_sun_selng_amt | bakery_age_30_share_amt | bakery_age_20_share_amt,0.8672727272727273,2749.225527305135,매장 면적·좌석·브랜드별 매출 자료가 없어 규모별 적합도와 argmax 규모는 산출하지 않음
