area_id,area_name,ccg_id_model,bakery_thsmon_selng_amt,bakery_thsmon_selng_co,bakery_avg_ticket,market_opportunity_score,bc_female_share_amt,bc_foreign_share_amt,bc_corporate_share_amt,bc_age_cd_1_share_amt,bc_age_cd_2_share_amt,bc_age_cd_3_share_amt,bc_age_cd_4_share_amt,bc_age_cd_5_share_amt,bc_age_cd_6_share_amt,brand_id,brand_name,brand_dna_affinity_score,brand_already_present_in_area,same_brand_nearest_distance_m,bakery_competitor_nearest_m_excl_brand,bakery_competitor_count_500m_excl_brand,bakery_competitor_count_1000m_excl_brand,competition_risk_score,eligible_new_opening,score_brand_fit_first,score_balanced,score_market_first,rank_brand_fit_first,rank_balanced,rank_market_first,robust_rank,pareto_front_da,store_size_recommendation,store_size_note,area_dna_distance,area_dna_fit_score,profile_status,eligible_new_opening_fit_first,scenario,scenario_eligible,fit_first_score,fit_first_rank,area_fit_mean,area_fit_std,relative_brand_advantage_raw,relative_brand_advantage_score,absolute_fit_pass,contrastive_eligible,contrastive_score,contrastive_rank,relative_effect_score,relative_effect_z,risk_pass,same_brand_distance_pass,robust_contrastive_score,robust_contrastive_rank,profile_area_count,top20_jaccard_mean,top50_jaccard_mean,profile_stability
3110378,송중동주민센터,11305,107700520.0,11237.0,9584.45492569191,0.2790993071593534,0.8253968253968254,0.373015873015873,0.31746031746031744,0.42857142857142855,0.5396825396825397,0.1626984126984127,0.051587301587301584,0.5515873015873016,0.9365079365079365,BRD_20150052,빵장수단팥빵,0.009237875288683603,False,12079.301718216875,87.20091743458764,21,38,0.5051963048498845,True,0.09019630484988454,0.14416859122401848,0.19814087759815244,417.0,406.0,392.0,405.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.703233192980766,0.838337182448037,usable_area_profile,True,brand_specific,True,0.4410739030023095,155.0,0.7144919168591225,0.0674070904284181,1.8372735687268693,0.9284064665127021,True,True,0.6308140877598153,72.0,0.9186367843634347,1.8372735687268693,True,True,0.6282710795224371,18.0,5,0.38917245342719226,0.5924063736349732,moderate_profile_stability
3120090,연신내역,11380,249748901.0,26682.0,9360.201671538865,0.507621247113164,0.8968253968253969,0.15873015873015872,0.5674603174603174,0.5277777777777778,0.6785714285714286,0.47619047619047616,0.17857142857142858,0.19047619047619047,0.8373015873015873,BRD_20150052,빵장수단팥빵,0.35219399538106233,False,7596.080304981608,42.01190305800521,27,59,0.7863741339491916,True,0.39882217090069283,0.4299076212471132,0.4609930715935335,269.0,247.0,239.0,251.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,1.0025208876015952,0.5912240184757506,usable_area_profile,True,brand_specific,True,0.35532332563510394,208.0,0.424364896073903,0.06592679229202392,2.530975899187421,0.9699769053117783,True,True,0.5996882217090069,91.0,1.0,2.530975899187421,True,True,0.6206928406466513,19.0,5,0.38917245342719226,0.5924063736349732,moderate_profile_stability
3110572,서강대역 1번,11440,530773968.0,57943.0,9160.277652175413,0.716281755196305,0.9404761904761905,0.4246031746031746,0.5833333333333334,0.9642857142857143,0.9880952380952381,0.9841269841269841,0.1111111111111111,0.011904761904761904,0.051587301587301584,BRD_20150052,빵장수단팥빵,0.1397228637413395,False,1811.2653035856872,76.57675885081211,17,80,0.46882217090069284,True,0.31269053117782913,0.42800230946882223,0.5433140877598153,328.0,251.0,184.0,254.33333333333334,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.8535469601045584,0.7136258660508084,usable_area_profile,True,brand_specific,True,0.5371882217090069,87.0,0.5908391070053888,0.08012303223115579,1.532477686206115,0.8960739030023095,True,True,0.7170785219399539,34.0,0.7662388431030575,1.532477686206115,True,True,0.6195880798582696,20.0,5,0.38917245342719226,0.5924063736349732,moderate_profile_stability
3120226,석촌고분역,11710,497422151.0,44126.0,11272.767778633912,0.7166281755196304,0.8531746031746031,0.13095238095238096,0.6746031746031746,0.9325396825396826,0.8928571428571429,0.7063492063492064,0.4087301587301587,0.03968253968253968,0.5436507936507936,BRD_20211367,삼송빵집,0.3695150115473441,False,3480.8856631605663,58.872744129090485,22,78,0.6351039260969977,True,0.47364896073903,0.5430715935334873,0.6124942263279445,226.0,162.0,133.0,173.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.33446307758275157,0.9953810623556582,usable_area_profile,True,brand_specific,True,0.65324480369515,18.0,0.9515973826020016,0.02519313875296893,1.737920795934839,0.9930715935334873,True,True,0.8155658198614318,5.0,0.8689603979674195,1.737920795934839,True,True,0.7196926871684797,1.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3110161,중곡역 3번,11215,561704126.0,52018.0,10798.264562266908,0.7438799076212472,0.8650793650793651,0.5238095238095238,0.6309523809523809,0.7698412698412699,0.9087301587301587,0.7023809523809523,0.1388888888888889,0.0992063492063492,0.6031746031746031,BRD_20211367,삼송빵집,0.7586605080831409,False,3179.587551894085,237.05273672891286,6,28,0.032909930715935315,True,0.7542263279445728,0.751270207852194,0.7483140877598153,65.0,51.0,57.0,57.666666666666664,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.8132776506480166,0.6882217090069285,usable_area_profile,True,brand_specific,True,0.5995323325635104,50.0,0.5714973056197075,0.0680820153808887,1.7144675100200795,0.9861431870669746,True,True,0.8191512702078522,4.0,0.8572337550100397,1.7144675100200795,True,True,0.7032956054589059,2.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3120128,신도림역,11530,109374557.0,11805.0,9265.104362558239,0.28314087759815243,0.8412698412698413,0.8373015873015873,0.5753968253968254,0.5238095238095238,0.7579365079365079,0.7380952380952381,0.18253968253968253,0.12698412698412698,0.7658730158730159,BRD_20211367,삼송빵집,0.5635103926096998,False,1738.79987349024,89.10667763476305,16,46,0.3943418013856813,True,0.47939953810623553,0.4233256351039261,0.36725173210161666,220.0,271.0,296.0,262.3333333333333,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.48196605333462567,0.9445727482678984,usable_area_profile,True,brand_specific,True,0.5122344110854504,105.0,0.8469976905311779,0.04995796827431265,1.9531430341792253,0.9976905311778291,True,True,0.7082390300230947,39.0,0.9765715170896127,1.9531430341792253,True,True,0.6927943651383627,3.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3110768,도림2동유수지내체육시설,11560,71462127.0,7678.0,9307.388252148998,0.20692840646651273,0.8571428571428571,0.7698412698412699,0.5277777777777778,0.23809523809523808,0.9007936507936508,0.9761904761904762,0.3373015873015873,0.047619047619047616,0.25,BRD_20211367,삼송빵집,0.13394919168591224,False,1342.163179367611,164.1371377999411,6,41,0.0663972286374134,True,0.15584295612009239,0.17043879907621248,0.18503464203233255,398.0,395.0,395.0,396.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.35000421128552567,0.9907621247113164,usable_area_profile,True,brand_specific,True,0.5578464203233257,73.0,0.927347959969207,0.03831926848721379,1.6548897524823352,0.9838337182448037,True,True,0.7428810623556581,25.0,0.8274448762411676,1.6548897524823352,True,True,0.6547866839159157,4.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3130222,오류시장,11530,677800421.0,66656.0,10168.633296327413,0.7894919168591223,0.8412698412698413,0.8373015873015873,0.5753968253968254,0.5238095238095238,0.7579365079365079,0.7380952380952381,0.18253968253968253,0.12698412698412698,0.7658730158730159,BRD_20211367,삼송빵집,0.5635103926096998,False,6081.266315508863,48.414873764798386,14,33,0.5161662817551963,True,0.6313048498845265,0.6765011547344111,0.7216974595842955,127.0,92.0,75.0,98.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.41298028791691804,0.9630484988452656,usable_area_profile,True,brand_specific,True,0.680421478060046,10.0,0.9045419553502695,0.04485297674145903,1.304407148543089,0.9699769053117783,True,True,0.8363279445727483,3.0,0.6522035742715445,1.304407148543089,True,True,0.6405354883298163,5.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3120246,길동역,11740,916043297.0,88020.0,10407.217643717337,0.8409930715935335,0.8452380952380952,0.06746031746031746,0.7063492063492064,0.38492063492063494,0.6626984126984127,0.7182539682539683,0.5833333333333334,0.06746031746031746,0.6507936507936508,BRD_20211367,삼송빵집,0.6351039260969977,False,7511.365588214791,87.92041856413586,26,72,0.5767898383371824,True,0.6968706697459585,0.7380484988452656,0.7792263279445728,94.0,56.0,41.0,63.666666666666664,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.35223559749264455,0.9861431870669746,usable_area_profile,True,brand_specific,True,0.7009006928406466,5.0,0.9336989992301771,0.045263740311288866,1.1586357529476594,0.9515011547344111,True,True,0.8422228637413395,2.0,0.5793178764738297,1.1586357529476594,True,True,0.6177484716649555,6.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3120038,약수역,11140,1550178516.0,134777.0,11501.803096967584,0.9235565819861433,0.873015873015873,0.5793650793650794,0.6428571428571429,0.34523809523809523,0.8571428571428571,0.8214285714285714,0.0873015873015873,0.023809523809523808,0.8293650793650794,BRD_20211367,삼송빵집,0.17782909930715934,False,4921.42916236213,62.64183906448842,18,44,0.5508083140877598,True,0.4015473441108545,0.5506928406466514,0.699838337182448,265.0,160.0,88.0,171.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.355374661498938,0.9792147806004619,usable_area_profile,True,brand_specific,True,0.730230946882217,1.0,0.9359122401847575,0.04410525527649033,0.9818000178039137,0.9214780600461894,True,True,0.8568013856812933,1.0,0.49090000890195684,0.9818000178039137,True,True,0.5953391841444488,7.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3110861,관악구신사동주민센터,11620,589729084.0,55496.0,10626.515136226035,0.7545034642032333,0.6944444444444444,0.5833333333333334,0.49603174603174605,0.8611111111111112,0.9801587301587301,0.8690476190476191,0.027777777777777776,0.051587301587301584,0.3412698412698413,BRD_20211367,삼송빵집,0.24133949191685913,False,3637.0784979356768,95.41488351930987,18,53,0.4226327944572748,True,0.39528868360277136,0.4979214780600462,0.6005542725173211,267.0,203.0,139.0,203.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.6084728807013028,0.8706697459584296,usable_area_profile,True,brand_specific,True,0.6360161662817553,29.0,0.793206312548114,0.06850646125718389,1.1307463849213555,0.9445727482678984,True,True,0.801986143187067,8.0,0.5653731924606777,1.1307463849213555,True,True,0.5807227864918315,8.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3120169,서초역,11650,90000000.0,7802.0,11535.503716995641,0.2762124711316397,0.7619047619047619,0.2857142857142857,0.7023809523809523,0.6785714285714286,0.8293650793650794,0.7777777777777778,0.42857142857142855,0.08333333333333333,0.5198412698412699,BRD_20211367,삼송빵집,0.9064665127020786,False,3886.1792290208746,171.74690684028027,13,47,0.16628175519630486,True,0.7173903002309469,0.5913394919168591,0.46528868360277137,82.0,136.0,230.0,149.33333333333334,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.4988582386732507,0.9330254041570438,usable_area_profile,True,brand_specific,True,0.53824480369515,89.0,0.8815434949961509,0.037890219938181875,1.3587123338129456,0.9745958429561201,True,True,0.7276674364896075,32.0,0.6793561669064728,1.3587123338129456,True,True,0.5775809448538712,9.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3120086,태릉입구역,11350,146416420.0,14032.0,10434.46550741163,0.36836027713625863,0.8928571428571429,0.08333333333333333,0.7222222222222222,0.9444444444444444,0.7777777777777778,0.30158730158730157,0.38095238095238093,0.4444444444444444,0.6071428571428571,BRD_20211367,삼송빵집,0.5311778290993071,False,2597.4333485074917,138.57849763244047,21,54,0.3903002309468822,True,0.4823325635103925,0.44976905311778287,0.41720554272517313,217.0,254.0,260.0,243.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.6101521043167492,0.8660508083140878,usable_area_profile,True,brand_specific,True,0.503406466512702,114.0,0.7692455735180909,0.07421274040179639,1.304428785029122,0.9722863741339491,True,True,0.7006928406466513,41.0,0.652214392514561,1.304428785029122,True,True,0.544651211042638,10.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3130313,방이시장,11710,403436506.0,44467.0,9072.716981132075,0.6439953810623558,0.8531746031746031,0.13095238095238096,0.6746031746031746,0.9325396825396826,0.8928571428571429,0.7063492063492064,0.4087301587301587,0.03968253968253968,0.5436507936507936,BRD_20211367,삼송빵집,0.3695150115473441,False,4984.658162797714,38.0788655057163,26,74,0.7892609699769053,True,0.4518591224018476,0.50675519630485,0.5616512702078522,238.0,192.0,163.0,197.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.6365378665887907,0.8314087759815243,usable_area_profile,True,brand_specific,True,0.5227136258660509,98.0,0.783679753656659,0.03915549446621151,1.2189610417524457,0.9561200923787528,True,True,0.7066801385681294,40.0,0.6094805208762228,1.2189610417524457,True,True,0.5319914076044621,11.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3120158,녹두거리(대학동),11620,695809095.0,79236.0,8781.476790852643,0.7778290993071594,0.6944444444444444,0.5833333333333334,0.49603174603174605,0.8611111111111112,0.9801587301587301,0.8690476190476191,0.027777777777777776,0.051587301587301584,0.3412698412698413,BRD_20211367,삼송빵집,0.24133949191685913,False,5663.442151218367,107.28000742995447,15,20,0.3140877598152425,True,0.4022863741339492,0.5095842956120092,0.6168822170900693,264.0,189.0,131.0,194.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.58806347945058,0.8752886836027713,usable_area_profile,True,brand_specific,True,0.6627713625866051,13.0,0.7973441108545035,0.09329858848587673,0.8354314252038963,0.8891454965357968,True,True,0.8044803695150116,7.0,0.4177157126019482,0.8354314252038963,True,True,0.5309512854514772,12.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3130070,뚝섬역상점가,11200,135866513.0,11843.0,11472.305412479946,0.3566974595842956,0.9206349206349206,0.38492063492063494,0.5555555555555556,0.9920634920634921,0.9841269841269841,0.9563492063492064,0.10317460317460317,0.015873015873015872,0.07936507936507936,BRD_20211367,삼송빵집,0.016166281755196306,False,3972.0353724653337,70.09279561002408,31,84,0.6980369515011547,True,0.1183256351039261,0.18643187066974595,0.2545381062355658,405.0,394.0,366.0,388.3333333333333,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.4868912913498011,0.9399538106235565,usable_area_profile,True,brand_specific,True,0.4901154734411085,125.0,0.8641262509622787,0.058193460686434176,1.3030254390585585,0.9676674364896074,True,True,0.6713568129330255,53.0,0.6515127195292792,1.3030254390585585,True,True,0.5297049732108083,13.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
3120134,구로전화국,11545,721762263.0,64838.0,11131.77863290046,0.8124711316397228,0.753968253968254,0.7420634920634921,0.3531746031746032,0.24206349206349206,0.8690476190476191,0.873015873015873,0.04365079365079365,0.13095238095238096,0.6785714285714286,BRD_20211367,삼송빵집,0.10739030023094688,False,3971.191886597138,6.999999976891559,12,45,0.6079676674364896,True,0.3189145496535797,0.45993071593533486,0.60094688221709,312.0,244.0,138.0,231.33333333333334,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.7296210909498353,0.7667436489607391,usable_area_profile,True,brand_specific,True,0.5765415704387992,64.0,0.6861046959199384,0.0772473430305845,1.0439058468182312,0.9353348729792148,True,True,0.7567032332563511,18.0,0.5219529234091156,1.0439058468182312,True,True,0.5282621873585823,14.0,6,0.6777799294935727,0.7441092308977482,high_profile_stability
