area_id,area_name,ccg_id_model,bakery_thsmon_selng_amt,bakery_thsmon_selng_co,bakery_avg_ticket,market_opportunity_score,bc_female_share_amt,bc_foreign_share_amt,bc_corporate_share_amt,bc_age_cd_1_share_amt,bc_age_cd_2_share_amt,bc_age_cd_3_share_amt,bc_age_cd_4_share_amt,bc_age_cd_5_share_amt,bc_age_cd_6_share_amt,brand_id,brand_name,brand_dna_affinity_score,brand_already_present_in_area,same_brand_nearest_distance_m,bakery_competitor_nearest_m_excl_brand,bakery_competitor_count_500m_excl_brand,bakery_competitor_count_1000m_excl_brand,competition_risk_score,eligible_new_opening,score_brand_fit_first,score_balanced,score_market_first,rank_brand_fit_first,rank_balanced,rank_market_first,robust_rank,pareto_front_da,store_size_recommendation,store_size_note,area_dna_distance,area_dna_fit_score,profile_status,eligible_new_opening_fit_first,scenario,scenario_eligible,fit_first_score,fit_first_rank,area_fit_mean,area_fit_std,relative_brand_advantage_raw,relative_brand_advantage_score,absolute_fit_pass,contrastive_eligible,contrastive_score,contrastive_rank
3120066,장한평역(장한평),11230,274354373.0,24121.0,11374.087848762489,0.5446882217090069,0.6904761904761905,0.5396825396825397,0.5714285714285714,0.9603174603174603,0.9126984126984127,0.4087301587301587,0.1865079365079365,0.09126984126984126,0.6825396825396826,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.31524249422632794,False,2050.1963320255477,70.34912932850425,9,28,0.3146651270207852,True,0.38407621247113155,0.42996535796766744,0.4758545034642032,277.0,249.0,227.0,251.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5701159170652009,0.9145496535796767,usable_area_profile,True,balanced,True,0.600715935334873,48.0,0.8251539645881447,0.05832407008066144,1.5327409227082207,0.9399538106235565,True,True,0.7665531177829099,13.0
3130225,개봉중앙시장,11530,344218588.0,30618.0,11242.360310928212,0.6080831408775981,0.8412698412698413,0.8373015873015873,0.5753968253968254,0.5238095238095238,0.7579365079365079,0.7380952380952381,0.18253968253968253,0.12698412698412698,0.7658730158730159,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.41570438799076215,False,10665.247582699703,10.630145801632635,11,31,0.5877598152424942,True,0.4734180138568129,0.5118937644341801,0.5503695150115473,219.0,193.0,180.0,197.33333333333334,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5082992941895126,0.9561200923787528,usable_area_profile,True,balanced,True,0.6027251732101617,46.0,0.8553695150115473,0.05916228831081867,1.7029526788736773,0.9491916859122402,True,True,0.7607736720554272,14.0
3120209,"강남구청(청담역_8번, 강남세무서)",11680,483776692.0,36343.0,13311.413257023361,0.7004618937644341,0.7817460317460317,0.18253968253968253,0.75,0.6468253968253969,0.8531746031746031,0.9206349206349206,0.4365079365079365,0.027777777777777776,0.4880952380952381,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.9214780600461894,False,1737.8567259423007,63.65532180510046,17,57,0.5213625866050808,True,0.8551732101616627,0.8109699769053118,0.7667667436489607,30.0,37.0,52.0,39.666666666666664,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.746851899060157,0.7782909930715936,usable_area_profile,True,balanced,True,0.5561027713625866,73.0,0.618841416474211,0.08037678346957473,1.9837765299197312,0.9838337182448037,True,True,0.7589549653579677,15.0
3120164,내방역,11650,960846805.0,94433.0,10174.905012019104,0.8489607390300231,0.7619047619047619,0.2857142857142857,0.7023809523809523,0.6785714285714286,0.8293650793650794,0.7777777777777778,0.42857142857142855,0.08333333333333333,0.5198412698412699,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.9780600461893765,False,1800.8536864336659,49.19349552951682,19,50,0.6287528868360277,True,0.9393302540415704,0.9135103926096998,0.8876905311778291,5.0,8.0,16.0,9.666666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.7648769107772823,0.7598152424942264,usable_area_profile,True,balanced,True,0.5827309468822172,60.0,0.6326982294072364,0.09166173985085503,1.3868055886111812,0.9145496535796767,True,True,0.7541397228637413,16.0
3130139,강북종합전통시장(강북종합골목시장),11305,556143075.0,53488.0,10397.529819772659,0.7376443418013857,0.8253968253968254,0.373015873015873,0.31746031746031744,0.42857142857142855,0.5396825396825397,0.1626984126984127,0.051587301587301584,0.5515873015873016,0.9365079365079365,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.009237875288683603,False,6857.1272410325355,27.730849249436897,16,47,0.6443418013856813,True,0.22775981524249422,0.37344110854503465,0.519122401847575,365.0,304.0,194.0,287.6666666666667,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.6068219781816886,0.8845265588914549,usable_area_profile,True,balanced,True,0.6037875288683603,45.0,0.7953233256351039,0.06734513734613744,1.3245682876533218,0.9030023094688222,True,True,0.7512009237875288,17.0
3120148,국회의사당역(국회의사당),11560,658683908.0,52751.0,12486.662015885955,0.7863741339491918,0.8571428571428571,0.7698412698412699,0.5277777777777778,0.23809523809523808,0.9007936507936508,0.9761904761904762,0.3373015873015873,0.047619047619047616,0.25,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.18706697459584296,False,4452.71568820846,117.8346298709127,7,35,0.13741339491916857,True,0.3668591224018476,0.48672055427251737,0.6065819861431871,289.0,210.0,136.0,211.66666666666666,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.7958042269661532,0.7274826789838338,usable_area_profile,True,balanced,True,0.6183602771362587,36.0,0.6668591224018475,0.06752546032082155,0.8977881275293272,0.789838337182448,True,True,0.7494803695150115,18.0
3110690,오류2동버들시장,11530,236340399.0,20521.0,11517.002046683885,0.5033487297921478,0.8412698412698413,0.8373015873015873,0.5753968253968254,0.5238095238095238,0.7579365079365079,0.7380952380952381,0.18253968253968253,0.12698412698412698,0.7658730158730159,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.41570438799076215,False,11626.899887772835,56.612719422528826,14,25,0.47921478060046185,True,0.4419976905311779,0.459526558891455,0.4770554272517321,239.0,225.0,223.0,229.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5607224690887508,0.9284064665127021,usable_area_profile,True,balanced,True,0.5684930715935335,68.0,0.8571016166281754,0.039805398718689856,1.7913361548881273,0.9630484988452656,True,True,0.7428637413394921,19.0
3120039,신당역,11140,297493143.0,26257.0,11330.050767414405,0.5739030023094689,0.873015873015873,0.5793650793650794,0.6428571428571429,0.34523809523809523,0.8571428571428571,0.8214285714285714,0.0873015873015873,0.023809523809523808,0.8293650793650794,BRD_20220253,곤트란쉐리에(Gontran Cherrier),0.2702078521939954,False,544.052387204701,73.73601565834801,25,76,0.628175519630485,True,0.3613163972286374,0.4220554272517322,0.48279445727482684,292.0,254.0,216.0,254.0,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5912663691894823,0.9006928406466512,usable_area_profile,True,balanced,True,0.556986143187067,72.0,0.7810816012317168,0.061299755814496704,1.9512514825817258,0.9815242494226328,True,True,0.7407621247113164,20.0
3110640,방화역 1번,11500,671414576.0,62982.0,10660.420056524086,0.7871824480369516,0.8373015873015873,0.23809523809523808,0.623015873015873,0.32142857142857145,0.8333333333333334,0.9246031746031746,0.46825396825396826,0.05555555555555555,0.42063492063492064,BRD_20120100621,더베이크,0.7170900692840647,False,2125.892048039374,241.56986569432095,5,25,0.02482678983833718,True,0.7381177829099308,0.7521362586605082,0.7661547344110855,80.0,60.0,54.0,64.66666666666667,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.5875355859589195,0.8706697459584296,usable_area_profile,True,balanced,True,0.7071247113163973,6.0,0.8122594303310239,0.05032439479240749,1.160675967755864,0.9792147806004619,True,True,0.8853175519630485,1.0
3120038,약수역,11140,1550178516.0,134777.0,11501.803096967584,0.9235565819861433,0.873015873015873,0.5793650793650794,0.6428571428571429,0.34523809523809523,0.8571428571428571,0.8214285714285714,0.0873015873015873,0.023809523809523808,0.8293650793650794,BRD_20120100621,더베이크,0.23094688221709006,False,2476.095717048477,62.64183906448842,18,44,0.5513856812933025,True,0.43872979214780605,0.5772517321016167,0.7157736720554273,248.0,147.0,77.0,157.33333333333334,False,direct_size_estimation_deferred,매장 면적·좌석·점포별 매출이 없어 규모별 적합도와 argmax 규모는 산출하지 않음,0.39286514167556136,0.9838337182448037,usable_area_profile,True,balanced,True,0.7324538106235566,2.0,0.9359122401847575,0.04410525527649033,1.0865253530363324,0.9653579676674365,True,True,0.8756524249422634,2.0
